1,2026,235,1133,0,1055.612,210.2211,-79.58591,49.44773,34.148,-3230.05,2360.552,0,0,31.40725,31.34957,60.61585,60.55116,0,32.76513,45.26931,504.21
1,2026,235,1134,0,1076.58,216.2845,-79.4452,51.92464,34.1943,-3255.08,2412.527,0,0,31.39895,31.34515,60.53041,60.32815,0,32.86132,46.33339,504.1657
1,2026,235,1135,0,1011.638,200.0078,-75.26846,56.32463,34.25515,-1792.042,1903.336,0,0,31.31643,31.2841,61.09411,60.89526,0,32.98803,46.73951,504.1534
1,2026,235,1136,0,703.5166,133.4883,-75.531,45.74797,34.3437,-3888.358,1487.995,0,0,31.52069,31.45463,60.27407,60.22526,0,33.13184,44.51445,504.1537
1,2026,235,1137,0,502.5406,92.40987,-74.51103,27.63457,34.22948,-6483.522,934.205,0,0,31.56421,31.48478,60.39301,60.27742,0,33.2204,40.91301,504.1271
1,2026,235,1138,0,315.6646,54.1025,-71.65077,21.37135,34.01603,-6797.662,705.0566,0,0,31.23739,31.23447,62.14038,61.9336,0,33.22372,38.41579,504.0732
1,2026,235,1139,0,937.0586,182.625,-69.08226,34.50864,33.87067,-5445.529,2177.294,0,0,31.12442,31.14339,62.16893,61.87185,0,33.06543,42.06291,504.0289
1,2026,235,1140,0,414.8553,73.26885,-72.24375,21.812,33.69833,-6452.678,940.5633,0,0,30.85387,30.88341,62.29926,62.06199,0,32.85014,38.19373,504.0093
1,2026,235,1141,0,966.2052,191.1499,-67.49858,39.19909,33.62273,-5424.721,2243.19,0,0,30.45449,30.45027,64.58955,64.35252,0,32.65649,42.57431,503.9763
1,2026,235,1142,0,1113.16,226.0789,-68.55225,53.85447,33.79219,-5052.528,2488.087,0,0,30.77919,30.77793,63.97251,63.66426,0,32.62955,45.56403,503.9616
1,2026,235,1143,0,1112.015,225.726,-72.61047,57.26617,34.03316,-4844.373,2444.645,0,0,31.39461,31.37658,61.4727,61.26713,0,32.68317,46.86984,503.9975
1,2026,235,1144,0,1068.618,216.1138,-77.56422,52.61359,34.238,-4967.62,2379.943,0,0,31.58038,31.58359,59.54166,59.33483,0,32.80222,46.53369,504.0315
1,2026,235,1145,0,1057.324,211.2554,-79.49828,49.0874,34.25251,-5147.951,2368.086,0,0,31.63512,31.65304,58.26586,58.05217,0,32.97952,45.61113,504.097
1,2026,235,1146,0,1005.14,200.445,-80.06503,55.23178,34.32969,-5168.815,2284.813,0,0,31.6727,31.73387,59.70791,59.38069,0,33.12317,46.22871,504.1192
1,2026,235,1147,0,1034.117,207.4551,-84.7149,48.74367,34.44954,-5185.821,2314.509,0,0,32.18028,32.21589,56.98169,56.78914,0,33.22225,45.45523,504.15
1,2026,235,1148,0,1030.242,205.1296,-85.29597,48.92083,34.51291,-5226.344,2307.755,0,0,31.64835,31.69331,57.71266,57.56688,0,33.18038,46.19263,504.143
1,2026,235,1149,0,1027.692,204.0292,-85.25542,48.13902,34.5575,-5303.72,2305.467,0,0,31.36802,31.38655,59.0913,58.80648,0,33.24007,45.88799,504.1435
1,2026,235,1150,0,1022.716,202.9255,-82.97356,53.14725,34.58826,-5323.841,2294.929,0,0,31.29452,31.25817,59.99253,59.75131,0,33.34431,46.65192,504.1074
1,2026,235,1151,0,1027.079,204.1348,-85.19563,49.17107,34.62006,-5306.461,2306.799,0,0,31.52011,31.4706,58.5656,58.35001,0,33.34801,45.73279,504.0897
1,2026,235,1152,0,1024.685,203.8021,-84.68785,50.16364,34.68239,-5333.205,2302.254,0,0,31.50209,31.49742,58.45481,58.3039,0,33.29262,46.03622,504.0907
1,2026,235,1153,0,1033.282,206.1728,-84.55471,51.88087,34.76679,-5302.706,2317.694,0,0,31.44867,31.42804,58.76989,58.70068,0,33.32367,46.41859,504.032
1,2026,235,1154,0,1040.886,208.0523,-84.11794,51.61935,34.84518,-5277.802,2340.5,0,0,31.59552,31.5982,58.04015,57.95152,0,33.38573,46.76883,504.0421
1,2026,235,1155,0,1050.458,209.1874,-84.5445,50.82997,34.84155,-5350.706,2362.174,0,0,31.66136,31.66318,57.10638,56.94434,0,33.49092,46.89184,504.0153
1,2026,235,1156,0,1062.841,212.0408,-81.05709,52.83266,34.81928,-5307.457,2390.619,0,0,31.40889,31.41223,58.46076,58.11551,0,33.58839,46.99976,503.9734
1,2026,235,1157,0,1074.375,215.0636,-81.3249,51.63592,34.87356,-5308.774,2413.704,0,0,31.4072,31.44975,58.04115,57.74901,0,33.65372,46.66212,503.9794
1,2026,235,1158,0,1086.103,217.812,-79.22275,54.97192,34.9697,-5216.611,2441.012,0,0,31.56583,31.59155,57.49718,57.3604,0,33.66248,47.36359,503.9505
